time_display,time_raw,src_host,src_port,dst_host,dst_port,sniffed,target_domain,ip,network,outbound,dialer,policy,dscp,mac,pid,pname,app,raw_line
2026-01-22 00:49:54,Jan 21 16:49:54,192.168.100.110,38752,149.154.175.211,443,,149.154.175.211,149.154.175.211:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:54"" level=info msg=""192.168.100.110:38752 <-> 149.154.175.211:443"" dialer=HK-3 dscp=0 ip=""149.154.175.211:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:49:55,Jan 21 16:49:55,192.168.100.110,38754,149.154.175.211,443,,149.154.175.211,149.154.175.211:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:55"" level=info msg=""192.168.100.110:38754 <-> 149.154.175.211:443"" dialer=HK-3 dscp=0 ip=""149.154.175.211:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:49:57,Jan 21 16:49:57,192.168.100.110,37270,108.177.125.84,443,accounts.google.com,accounts.google.com,108.177.125.84:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:57"" level=info msg=""192.168.100.110:37270 <-> 108.177.125.84:443"" dialer=sing-box-10000 dscp=0 ip=""108.177.125.84:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=accounts.google.com"
2026-01-22 00:49:57,Jan 21 16:49:57,192.168.100.110,39230,play-fe.googleapis.com,443,play-fe.googleapis.com,play-fe.googleapis.com,142.250.71.142:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:49:57"" level=info msg=""192.168.100.110:39230 <-> play-fe.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.71.142:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=play-fe.googleapis.com"
2026-01-22 00:49:57,Jan 21 16:49:57,192.168.100.110,42532,www.google.com,443,www.google.com,www.google.com,142.250.197.4:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:57"" level=info msg=""192.168.100.110:42532 <-> www.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.197.4:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=www.google.com"
2026-01-22 00:49:58,Jan 21 16:49:58,192.168.100.110,37286,accounts.google.com,443,accounts.google.com,accounts.google.com,108.177.125.84:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:58"" level=info msg=""192.168.100.110:37286 <-> accounts.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""108.177.125.84:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=accounts.google.com"
2026-01-22 00:49:58,Jan 21 16:49:58,192.168.100.110,41170,api.open-meteo.com,443,api.open-meteo.com,api.open-meteo.com,94.130.142.35:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:58"" level=info msg=""192.168.100.110:41170 <-> api.open-meteo.com:443"" dialer=sing-box-10000 dscp=0 ip=""94.130.142.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=api.open-meteo.com"
2026-01-22 00:49:58,Jan 21 16:49:58,192.168.100.110,44538,air-quality-api.open-meteo.com,443,air-quality-api.open-meteo.com,air-quality-api.open-meteo.com,152.53.84.73:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:49:58"" level=info msg=""192.168.100.110:44538 <-> air-quality-api.open-meteo.com:443"" dialer=sing-box-10000 dscp=0 ip=""152.53.84.73:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=air-quality-api.open-meteo.com"
2026-01-22 00:49:59,Jan 21 16:49:59,192.168.100.110,38794,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.20:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:49:59"" level=info msg=""192.168.100.110:38794 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:49:59,Jan 21 16:49:59,192.168.100.110,46628,frontier.tiktokv.com,443,frontier.tiktokv.com,frontier.tiktokv.com,71.18.253.216:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:49:59"" level=info msg=""192.168.100.110:46628 <-> frontier.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""71.18.253.216:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=frontier.tiktokv.com"
2026-01-22 00:50:00,Jan 21 16:50:00,192.168.100.110,59958,mega.nz,443,mega.nz,mega.nz,31.216.145.5:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:00"" level=info msg=""192.168.100.110:59958 <-> mega.nz:443"" dialer=sing-box-10000 dscp=0 ip=""31.216.145.5:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=mega.nz"
2026-01-22 00:50:00,Jan 21 16:50:00,192.168.100.110,60428,151.101.67.52,443,fastly.mirror.pkgbuild.com,fastly.mirror.pkgbuild.com,151.101.67.52:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:00"" level=info msg=""192.168.100.110:60428 <-> 151.101.67.52:443"" dialer=direct dscp=0 ip=""151.101.67.52:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=fastly.mirror.pkgbuild.com"
2026-01-22 00:50:00,Jan 21 16:50:00,192.168.100.110,60444,151.101.67.52,443,fastly.mirror.pkgbuild.com,fastly.mirror.pkgbuild.com,151.101.67.52:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:00"" level=info msg=""192.168.100.110:60444 <-> 151.101.67.52:443"" dialer=direct dscp=0 ip=""151.101.67.52:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=fastly.mirror.pkgbuild.com"
2026-01-22 00:50:00,Jan 21 16:50:00,192.168.100.110,60460,151.101.67.52,443,fastly.mirror.pkgbuild.com,fastly.mirror.pkgbuild.com,151.101.67.52:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:00"" level=info msg=""192.168.100.110:60460 <-> 151.101.67.52:443"" dialer=direct dscp=0 ip=""151.101.67.52:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=fastly.mirror.pkgbuild.com"
2026-01-22 00:50:01,Jan 21 16:50:01,192.168.100.110,49716,api22-normal-c-alisg.tiktokv.com,443,api22-normal-c-alisg.tiktokv.com,api22-normal-c-alisg.tiktokv.com,34.36.65.236:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:50:01"" level=info msg=""192.168.100.110:49716 <-> api22-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""34.36.65.236:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=api22-normal-c-alisg.tiktokv.com"
2026-01-22 00:50:04,Jan 21 16:50:04,192.168.100.110,37904,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:04"" level=info msg=""192.168.100.110:37904 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:50:05,Jan 21 16:50:05,192.168.100.110,34338,ws.chatgpt.com,443,ws.chatgpt.com,ws.chatgpt.com,104.18.39.21:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:05"" level=info msg=""192.168.100.110:34338 <-> ws.chatgpt.com:443"" dialer=att dscp=0 ip=""104.18.39.21:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=ws.chatgpt.com"
2026-01-22 00:50:05,Jan 21 16:50:05,192.168.100.110,37906,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:05"" level=info msg=""192.168.100.110:37906 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:50:06,Jan 21 16:50:06,192.168.100.110,37850,ws.chatgpt.com,443,ws.chatgpt.com,ws.chatgpt.com,172.64.148.235:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:06"" level=info msg=""192.168.100.110:37850 <-> ws.chatgpt.com:443"" dialer=att dscp=0 ip=""172.64.148.235:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=ws.chatgpt.com"
2026-01-22 00:50:06,Jan 21 16:50:06,192.168.100.110,47958,optimizationguide-pa.googleapis.com,443,optimizationguide-pa.googleapis.com,optimizationguide-pa.googleapis.com,142.250.71.170:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:50:06"" level=info msg=""192.168.100.110:47958 <-> optimizationguide-pa.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.71.170:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=optimizationguide-pa.googleapis.com"
2026-01-22 00:50:08,Jan 21 16:50:08,192.168.100.110,48304,geo.mirror.pkgbuild.com,443,geo.mirror.pkgbuild.com,geo.mirror.pkgbuild.com,45.150.242.222:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:08"" level=info msg=""192.168.100.110:48304 <-> geo.mirror.pkgbuild.com:443"" dialer=sing-box-10000 dscp=0 ip=""45.150.242.222:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=geo.mirror.pkgbuild.com"
2026-01-22 00:50:17,Jan 21 16:50:17,192.168.100.110,42106,static-cdn.jtvnw.net,443,static-cdn.jtvnw.net,static-cdn.jtvnw.net,13.33.182.13:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:17"" level=info msg=""192.168.100.110:42106 <-> static-cdn.jtvnw.net:443"" dialer=sing-box-10000 dscp=0 ip=""13.33.182.13:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=static-cdn.jtvnw.net"
2026-01-22 00:50:17,Jan 21 16:50:17,192.168.100.110,47032,assets.twitch.tv,443,assets.twitch.tv,assets.twitch.tv,13.33.183.78:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Twitch,"time=""Jan 21 16:50:17"" level=info msg=""192.168.100.110:47032 <-> assets.twitch.tv:443"" dialer=sing-box-10000 dscp=0 ip=""13.33.183.78:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=assets.twitch.tv"
2026-01-22 00:50:17,Jan 21 16:50:17,192.168.100.110,47034,assets.twitch.tv,443,assets.twitch.tv,assets.twitch.tv,13.33.183.78:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Twitch,"time=""Jan 21 16:50:17"" level=info msg=""192.168.100.110:47034 <-> assets.twitch.tv:443"" dialer=sing-box-10000 dscp=0 ip=""13.33.183.78:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=assets.twitch.tv"
2026-01-22 00:50:17,Jan 21 16:50:17,192.168.100.110,47036,assets.twitch.tv,443,assets.twitch.tv,assets.twitch.tv,13.33.183.78:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Twitch,"time=""Jan 21 16:50:17"" level=info msg=""192.168.100.110:47036 <-> assets.twitch.tv:443"" dialer=sing-box-10000 dscp=0 ip=""13.33.183.78:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=assets.twitch.tv"
2026-01-22 00:50:17,Jan 21 16:50:17,192.168.100.110,47992,151.101.67.52,443,fastly.mirror.pkgbuild.com,fastly.mirror.pkgbuild.com,151.101.67.52:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:17"" level=info msg=""192.168.100.110:47992 <-> 151.101.67.52:443"" dialer=direct dscp=0 ip=""151.101.67.52:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=fastly.mirror.pkgbuild.com"
2026-01-22 00:50:28,Jan 21 16:50:28,192.168.100.110,56428,chatgpt.com,443,chatgpt.com,chatgpt.com,172.64.155.209:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:28"" level=info msg=""192.168.100.110:56428 <-> chatgpt.com:443"" dialer=att dscp=0 ip=""172.64.155.209:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=chatgpt.com"
2026-01-22 00:50:30,Jan 21 16:50:30,192.168.100.110,47850,dl.flathub.org,443,dl.flathub.org,dl.flathub.org,151.101.1.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:30"" level=info msg=""192.168.100.110:47850 <-> dl.flathub.org:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.1.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=dl.flathub.org"
2026-01-22 00:50:33,Jan 21 16:50:33,192.168.100.110,39746,profile.accounts.firefox.com,443,profile.accounts.firefox.com,profile.accounts.firefox.com,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:33"" level=info msg=""192.168.100.110:39746 <-> profile.accounts.firefox.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=profile.accounts.firefox.com"
2026-01-22 00:50:33,Jan 21 16:50:33,192.168.100.110,39752,firefox-settings-attachments.cdn.mozilla.net,443,firefox-settings-attachments.cdn.mozilla.net,firefox-settings-attachments.cdn.mozilla.net,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:33"" level=info msg=""192.168.100.110:39752 <-> firefox-settings-attachments.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox-settings-attachments.cdn.mozilla.net"
2026-01-22 00:50:33,Jan 21 16:50:33,192.168.100.110,39758,firefox-settings-attachments.cdn.mozilla.net,443,firefox-settings-attachments.cdn.mozilla.net,firefox-settings-attachments.cdn.mozilla.net,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:33"" level=info msg=""192.168.100.110:39758 <-> firefox-settings-attachments.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox-settings-attachments.cdn.mozilla.net"
2026-01-22 00:50:33,Jan 21 16:50:33,192.168.100.110,39770,firefox-settings-attachments.cdn.mozilla.net,443,firefox-settings-attachments.cdn.mozilla.net,firefox-settings-attachments.cdn.mozilla.net,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:33"" level=info msg=""192.168.100.110:39770 <-> firefox-settings-attachments.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox-settings-attachments.cdn.mozilla.net"
2026-01-22 00:50:33,Jan 21 16:50:33,192.168.100.110,52486,detectportal.firefox.com,80,detectportal.firefox.com,detectportal.firefox.com,34.107.221.82:80,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:33"" level=info msg=""192.168.100.110:52486 <-> detectportal.firefox.com:80"" dialer=sing-box-10000 dscp=0 ip=""34.107.221.82:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=detectportal.firefox.com"
2026-01-22 00:50:34,Jan 21 16:50:34,192.168.100.110,48274,hotapi22-normal-alisg.tiktokv.com,443,hotapi22-normal-alisg.tiktokv.com,hotapi22-normal-alisg.tiktokv.com,34.96.106.127:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:50:34"" level=info msg=""192.168.100.110:48274 <-> hotapi22-normal-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""34.96.106.127:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=hotapi22-normal-alisg.tiktokv.com"
2026-01-22 00:50:36,Jan 21 16:50:36,192.168.100.110,39756,firefox-settings-attachments.cdn.mozilla.net,443,firefox-settings-attachments.cdn.mozilla.net,firefox-settings-attachments.cdn.mozilla.net,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:36"" level=info msg=""192.168.100.110:39756 <-> firefox-settings-attachments.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox-settings-attachments.cdn.mozilla.net"
2026-01-22 00:50:36,Jan 21 16:50:36,192.168.100.110,50468,profile.accounts.firefox.com,443,profile.accounts.firefox.com,profile.accounts.firefox.com,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:36"" level=info msg=""192.168.100.110:50468 <-> profile.accounts.firefox.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=profile.accounts.firefox.com"
2026-01-22 00:50:38,Jan 21 16:50:38,192.168.100.110,38968,detectportal.firefox.com,80,detectportal.firefox.com,detectportal.firefox.com,34.107.221.82:80,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:38"" level=info msg=""192.168.100.110:38968 <-> detectportal.firefox.com:80"" dialer=sing-box-10000 dscp=0 ip=""34.107.221.82:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=detectportal.firefox.com"
2026-01-22 00:50:38,Jan 21 16:50:38,192.168.100.110,46622,sync-1-us-west1-g.sync.services.mozilla.com,443,sync-1-us-west1-g.sync.services.mozilla.com,sync-1-us-west1-g.sync.services.mozilla.com,151.101.65.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:38"" level=info msg=""192.168.100.110:46622 <-> sync-1-us-west1-g.sync.services.mozilla.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.65.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=sync-1-us-west1-g.sync.services.mozilla.com"
2026-01-22 00:50:48,Jan 21 16:50:48,192.168.100.110,47098,detectportal.firefox.com,80,detectportal.firefox.com,detectportal.firefox.com,34.107.221.82:80,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:50:48"" level=info msg=""192.168.100.110:47098 <-> detectportal.firefox.com:80"" dialer=sing-box-10000 dscp=0 ip=""34.107.221.82:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=detectportal.firefox.com"
2026-01-22 00:50:56,Jan 21 16:50:56,192.168.100.110,45842,142.250.199.67,443,update.googleapis.com,update.googleapis.com,142.250.199.67:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:50:56"" level=info msg=""192.168.100.110:45842 <-> 142.250.199.67:443"" dialer=direct dscp=0 ip=""142.250.199.67:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=update.googleapis.com"
2026-01-22 00:50:59,Jan 21 16:50:59,192.168.100.110,38868,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.20:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:50:59"" level=info msg=""192.168.100.110:38868 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:51:03,Jan 21 16:51:03,192.168.100.110,53032,detectportal.firefox.com,80,detectportal.firefox.com,detectportal.firefox.com,34.107.221.82:80,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:51:03"" level=info msg=""192.168.100.110:53032 <-> detectportal.firefox.com:80"" dialer=sing-box-10000 dscp=0 ip=""34.107.221.82:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=detectportal.firefox.com"
2026-01-22 00:51:04,Jan 21 16:51:04,192.168.100.110,45850,142.250.199.67,443,update.googleapis.com,update.googleapis.com,142.250.199.67:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:51:04"" level=info msg=""192.168.100.110:45850 <-> 142.250.199.67:443"" dialer=direct dscp=0 ip=""142.250.199.67:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=update.googleapis.com"
2026-01-22 00:51:17,Jan 21 16:51:17,192.168.100.110,33946,142.250.157.188,5228,mtalk.google.com,mtalk.google.com,142.250.157.188:5228,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:51:17"" level=info msg=""192.168.100.110:33946 <-> 142.250.157.188:5228"" dialer=sing-box-10000 dscp=0 ip=""142.250.157.188:5228"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=mtalk.google.com"
2026-01-22 00:51:17,Jan 21 16:51:17,2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4,51788,2001:b28:f23f:f005::a,443,,2001:b28:f23f:f005::a,[2001:b28:f23f:f005::a]:443,tcp6,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:51:17"" level=info msg=""[2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4]:51788 <-> [2001:b28:f23f:f005::a]:443"" dialer=HK-3 dscp=0 ip=""[2001:b28:f23f:f005::a]:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp6 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:51:32,Jan 21 16:51:32,192.168.100.110,38000,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:51:32"" level=info msg=""192.168.100.110:38000 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:51:33,Jan 21 16:51:33,192.168.100.110,48894,149.154.175.59,443,,149.154.175.59,149.154.175.59:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:51:33"" level=info msg=""192.168.100.110:48894 <-> 149.154.175.59:443"" dialer=HK-3 dscp=0 ip=""149.154.175.59:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:51:35,Jan 21 16:51:35,192.168.100.110,49534,play.googleapis.com,443,play.googleapis.com,play.googleapis.com,216.239.36.223:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:51:35"" level=info msg=""192.168.100.110:49534 <-> play.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""216.239.36.223:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=play.googleapis.com"
